,Unnamed: 0,name,localidad,latitude,longitude,type,color
276,276,Museo del Ser Humano,LOS MARTIRES,4.615778,-74.077211,Atractivo Turistico,#00B4EB
277,277,Obelisco a Los Mártires,LOS MARTIRES,4.601825,-74.081736,Atractivo Turistico,#00B4EB
278,278,Escultura La Rebeca,SANTA FE,4.612206,-74.071486,Atractivo Turistico,#00B4EB
279,279,Escultura Las Edades de Bogotá,CANDELARIA,4.605734,-74.066927,Atractivo Turistico,#00B4EB
280,280,Monumento a George Washington,SANTA FE,4.612249,-74.070314,Atractivo Turistico,#00B4EB
281,281,Basílica Menor del Voto Nacional,LOS MARTIRES,4.602316,-74.082425,Atractivo Turistico,#00B4EB
282,282,Museo del Mar,SANTA FE,4.607117,-74.067721,Atractivo Turistico,#00B4EB
283,283,Monumento a Rafael Uribe Uribe,SANTA FE,4.623869,-74.065765,Atractivo Turistico,#00B4EB
284,284,Teatro Faenza,SANTA FE,4.607577,-74.069388,Atractivo Turistico,#00B4EB
285,285,Plaza de Mercado Paloquemao,LOS MARTIRES,4.616132,-74.083883,Atractivo Turistico,#00B4EB
286,286,Museo de la Sociedad de Cirugía de Bogotá,LOS MARTIRES,4.603815,-74.086045,Atractivo Turistico,#00B4EB
287,287,Monumento a José de San Martín,SANTA FE,4.618465,-74.068546,Atractivo Turistico,#00B4EB
288,288,Relieves del Banco de la República,SANTA FE,4.601485,-74.073134,Atractivo Turistico,#00B4EB
289,289,Parque El Virrey,CHAPINERO,4.672932,-74.054189,Atractivo Turistico,#00B4EB
290,290,Plaza de Lourdes,CHAPINERO,4.649688,-74.063109,Atractivo Turistico,#00B4EB
291,291,Parque El Nogal,CHAPINERO,4.664393,-74.053316,Atractivo Turistico,#00B4EB
292,292,Sector Comercial de la Calle 53,TEUSAQUILLO,4.641191,-74.070821,Atractivo Turistico,#00B4EB
293,293,Parque 93,CHAPINERO,4.676767,-74.048306,Atractivo Turistico,#00B4EB
294,294,Museo Nacional de Colombia,SANTA FE,4.615229,-74.067805,Atractivo Turistico,#00B4EB
295,295,La Balsa Muisca,SANTA FE,4.601633,-74.071985,Atractivo Turistico,#00B4EB
296,296,Mezquita Estambul,TEUSAQUILLO,4.63304,-74.068527,Atractivo Turistico,#00B4EB
297,297,Planetario de Bogotá,SANTA FE,4.612043,-74.068853,Atractivo Turistico,#00B4EB
298,298,Biblioteca Infantil Rafael Pombo,TEUSAQUILLO,4.647327,-74.070039,Atractivo Turistico,#00B4EB
299,299,Calle de los Anticuarios,CHAPINERO,4.662095,-74.051282,Atractivo Turistico,#00B4EB
300,300,Poporo Quimbaya,SANTA FE,4.601716,-74.071925,Atractivo Turistico,#00B4EB
301,301,Cementerio Central de Bogotá,LOS MARTIRES,4.616359,-74.0752,Atractivo Turistico,#00B4EB
302,302,Museo de Artes Gráficas,TEUSAQUILLO,4.64898,-74.105333,Atractivo Turistico,#00B4EB
303,303,Escultura Caracol en Crecimiento Limitado,TEUSAQUILLO,4.649479,-74.101671,Atractivo Turistico,#00B4EB
304,304,Mausoleo de Francisco de Paula Santander,LOS MARTIRES,4.616589,-74.074885,Atractivo Turistico,#00B4EB
305,305,Monumento a los Militares y Policías caídos en combate,TEUSAQUILLO,4.645681,-74.097511,Atractivo Turistico,#00B4EB
306,306,Templete Eucarístico,TEUSAQUILLO,4.660705,-74.094103,Atractivo Turistico,#00B4EB
307,307,Parque Central Simón Bolívar,TEUSAQUILLO,4.658609,-74.094056,Atractivo Turistico,#00B4EB
308,308,Museo del Espacio,SANTA FE,4.611919,-74.068678,Atractivo Turistico,#00B4EB
309,309,Edificio Jockey Club,SANTA FE,4.601415,-74.072164,Atractivo Turistico,#00B4EB
310,310,Zona Comercial de San Victorino,SANTA FE,4.601401,-74.079284,Atractivo Turistico,#00B4EB
311,311,Plaza de San Victorino,SANTA FE,4.601943,-74.078563,Atractivo Turistico,#00B4EB
312,312,Escultura La Gran Mariposa,SANTA FE,4.60203,-74.078196,Atractivo Turistico,#00B4EB
313,313,Plazoleta de las Nieves,CANDELARIA,4.606432,-74.071559,Atractivo Turistico,#00B4EB
314,314,Monumento a Francisco José de Caldas,SANTA FE,4.606326,-74.071414,Atractivo Turistico,#00B4EB
315,315,Monumento Lanzando la Onda,SANTA FE,4.610549,-74.073559,Atractivo Turistico,#00B4EB
316,316,Biblioteca Pública Virgilio Barco,TEUSAQUILLO,4.655969,-74.08854,Atractivo Turistico,#00B4EB
317,317,Museo Mercedes Sierra de Pérez El Chicó,CHAPINERO,4.673676,-74.043872,Atractivo Turistico,#00B4EB
318,318,Seminario Mayor de Bogotá,CHAPINERO,4.672949,-74.04088,Atractivo Turistico,#00B4EB
319,319,Parque El Chicó,CHAPINERO,4.672897,-74.044147,Atractivo Turistico,#00B4EB
320,320,Escultura Virgen de la Inmaculada Concepción,CANDELARIA,4.59878,-74.077743,Atractivo Turistico,#00B4EB
321,321,Cuadro de la Virgen de Guadalupe,SANTA FE,4.591775,-74.054225,Atractivo Turistico,#00B4EB
322,322,Iglesia Santa Ana,TEUSAQUILLO,4.622653,-74.071905,Atractivo Turistico,#00B4EB
323,323,Escultura Virgen de Guadalupe,SANTA FE,4.591899,-74.054823,Atractivo Turistico,#00B4EB
324,324,Cinemateca de Bogotá,SANTA FE,4.603244,-74.067607,Atractivo Turistico,#00B4EB
325,325,Museo del Oro,SANTA FE,4.601821,-74.071796,Atractivo Turistico,#00B4EB
326,326,Escultura del Señor Caído de Monserrate,SANTA FE,4.605324,-74.055515,Atractivo Turistico,#00B4EB
327,327,Basílica Santuario del Señor Caído de Monserrate,SANTA FE,4.605737,-74.055354,Atractivo Turistico,#00B4EB
328,328,Funicular Monserrate,CANDELARIA,4.60311,-74.060767,Atractivo Turistico,#00B4EB
329,329,Primer Vagón del Funicular,CANDELARIA,4.60311,-74.060767,Atractivo Turistico,#00B4EB
330,330,Teleférico Monserrate,CANDELARIA,4.602998,-74.060742,Atractivo Turistico,#00B4EB
331,331,Estadio Nemesio Camacho El Campín,TEUSAQUILLO,4.645909,-74.077539,Atractivo Turistico,#00B4EB
332,332,Edificio Jefatura de Reclutamiento y Control de Reservas,LOS MARTIRES,4.600893,-74.082428,Atractivo Turistico,#00B4EB
333,333,Iglesia de la Veracruz,SANTA FE,4.602521,-74.073047,Atractivo Turistico,#00B4EB
334,334,Museo Colonial,CANDELARIA,4.596683,-74.075263,Atractivo Turistico,#00B4EB
335,335,Museo Santa Clara,CANDELARIA,4.596823,-74.077496,Atractivo Turistico,#00B4EB
336,336,Pila del Mono,CANDELARIA,4.596642,-74.075321,Atractivo Turistico,#00B4EB
337,337,Museo de Trajes,CANDELARIA,4.597113,-74.075083,Atractivo Turistico,#00B4EB
338,338,Templete del Libertador,SANTA FE,4.601166,-74.069212,Atractivo Turistico,#00B4EB
339,339,Torre del Reloj,SANTA FE,4.624008,-74.064442,Atractivo Turistico,#00B4EB
340,340,Edificio Quiosco de la Luz,SANTA FE,4.610775,-74.068858,Atractivo Turistico,#00B4EB
341,341,Plaza Distrital de Mercado La Perseverancia,SANTA FE,4.616407,-74.065935,Atractivo Turistico,#00B4EB
342,342,Parque Independencia,SANTA FE,4.611121,-74.068615,Atractivo Turistico,#00B4EB
343,343,Museo Histórico de la Policía Nacional,CANDELARIA,4.597496,-74.07855,Atractivo Turistico,#00B4EB
344,344,Conjunto Residencial Torres del Parque,SANTA FE,4.612762,-74.067481,Atractivo Turistico,#00B4EB
345,345,Plazoleta La Rebeca,SANTA FE,4.612258,-74.071509,Atractivo Turistico,#00B4EB
346,346,Barrio La Merced,SANTA FE,4.621661,-74.065495,Atractivo Turistico,#00B4EB
347,347,Edificio del Gun Club,SANTA FE,4.603141,-74.073345,Atractivo Turistico,#00B4EB
348,348,Pila del Mono,SANTA FE,4.6135,-74.069632,Atractivo Turistico,#00B4EB
349,349,Museo Militar de Colombia,CANDELARIA,4.596316,-74.073758,Atractivo Turistico,#00B4EB
350,350,Museo Arqueológico - MUSA - Casa del Marqués de San Jorge,CANDELARIA,4.595006,-74.076332,Atractivo Turistico,#00B4EB
351,351,Teatro Colón,CANDELARIA,4.59675,-74.074311,Atractivo Turistico,#00B4EB
352,352,Hayuelos Centro Comercial y Empresarial,FONTIBON,4.663668,-74.130319,Atractivo Turistico,#00B4EB
353,353,Centro Comercial Atlantis Plaza,CHAPINERO,4.666077,-74.055772,Atractivo Turistico,#00B4EB
354,354,Monumento Américo Vespucio,CHAPINERO,4.677007,-74.040437,Atractivo Turistico,#00B4EB
355,355,Escultura Ala Solar,TEUSAQUILLO,4.625029,-74.080139,Atractivo Turistico,#00B4EB
356,356,Escultura Homenaje a Gandhi,CHAPINERO,4.679462,-74.03815,Atractivo Turistico,#00B4EB
357,357,Estatua Antonio José de Sucre,CHAPINERO,4.649974,-74.062782,Atractivo Turistico,#00B4EB
358,358,Iglesia y Recoleta San Diego,SANTA FE,4.612778,-74.069892,Atractivo Turistico,#00B4EB
359,359,Plaza Distrital de Mercado Veinte de Julio,SAN CRISTOBAL,4.569921,-74.093181,Atractivo Turistico,#00B4EB
360,360,Escultura Nuestra Señora del Campo,SANTA FE,4.612643,-74.069914,Atractivo Turistico,#00B4EB
361,361,La Puerta Falsa,CANDELARIA,4.598013,-74.074845,Atractivo Turistico,#00B4EB
362,362,Plaza Central Centro Comercial,PUENTE ARANDA,4.63186,-74.115526,Atractivo Turistico,#00B4EB
363,363,Edificio Torre Colpatria,SANTA FE,4.610846,-74.070287,Atractivo Turistico,#00B4EB
364,364,Mirador Torre Colpatria,SANTA FE,4.610995,-74.070214,Atractivo Turistico,#00B4EB
365,365,Centro de Memoria Paz y Reconciliación,LOS MARTIRES,4.619005,-74.076583,Atractivo Turistico,#00B4EB
366,366,Centro de Alto Rendimiento,BARRIOS UNIDOS,4.660066,-74.086169,Atractivo Turistico,#00B4EB
367,367,Zona G,CHAPINERO,4.650946,-74.055631,Atractivo Turistico,#00B4EB
368,368,Museo de la Ciencia y el Juego,TEUSAQUILLO,4.638847,-74.08719,Atractivo Turistico,#00B4EB
369,369,Museo de Historia Natural,TEUSAQUILLO,4.642413,-74.081753,Atractivo Turistico,#00B4EB
370,370,Complejo Acuático Simón Bolívar,BARRIOS UNIDOS,4.65482,-74.083506,Atractivo Turistico,#00B4EB
371,371,Festival Rock al Parque,TEUSAQUILLO,4.657736,-74.093555,Atractivo Turistico,#00B4EB
372,372,Festival Colombia al Parque,BARRIOS UNIDOS,4.654757,-74.08122,Atractivo Turistico,#00B4EB
373,373,Festival Jazz al Parque,USAQUEN,4.706199,-74.038002,Atractivo Turistico,#00B4EB
374,374,Festival Hip Hop al Parque,TEUSAQUILLO,4.65848,-74.093458,Atractivo Turistico,#00B4EB
375,375,Festival Salsa al Parque,TEUSAQUILLO,4.65848,-74.093458,Atractivo Turistico,#00B4EB
376,376,Sector de Las Flores,CHAPINERO,4.653601,-74.062805,Atractivo Turistico,#00B4EB
377,377,Parque Los Novios,BARRIOS UNIDOS,4.655415,-74.081036,Atractivo Turistico,#00B4EB
378,378,Quinta de Mutis,BARRIOS UNIDOS,4.654377,-74.072988,Atractivo Turistico,#00B4EB
379,379,Edificio Las Falcas,SANTA FE,4.616392,-74.069437,Atractivo Turistico,#00B4EB
380,380,Edificio Las Cavas,SANTA FE,4.61663,-74.069356,Atractivo Turistico,#00B4EB
381,381,Monumento a Francisco de Paula Santander,SANTA FE,4.601968,-74.072559,Atractivo Turistico,#00B4EB
382,382,Museo Internacional de la Esmeralda,SANTA FE,4.602651,-74.072284,Atractivo Turistico,#00B4EB
383,383,Mercado de las Pulgas San Alejo,SANTA FE,4.610281,-74.069558,Atractivo Turistico,#00B4EB
384,384,Museo del Vidrio de Bogotá,SAN CRISTOBAL,4.576659,-74.080587,Atractivo Turistico,#00B4EB
385,385,Estatua Benito Juárez,CHAPINERO,4.66221,-74.056162,Atractivo Turistico,#00B4EB
386,386,Plaza de Los Mártires,LOS MARTIRES,4.60184,-74.081744,Atractivo Turistico,#00B4EB
387,387,Alameda Quebrada La Vieja,CHAPINERO,4.651315,-74.050301,Atractivo Turistico,#00B4EB
388,388,Hospital de San José,LOS MARTIRES,4.60334,-74.086367,Atractivo Turistico,#00B4EB
389,389,Palacio de San Francisco,SANTA FE,4.602121,-74.073554,Atractivo Turistico,#00B4EB
390,390,Parque Santander,SANTA FE,4.601957,-74.072601,Atractivo Turistico,#00B4EB
391,391,Escultura Nave Espacial,SANTA FE,4.615181,-74.071584,Atractivo Turistico,#00B4EB
392,392,Zona Rosa,CHAPINERO,4.667722,-74.054495,Atractivo Turistico,#00B4EB
393,393,Escultura Rita 5:30 P.M.,SANTA FE,4.625534,-74.065589,Atractivo Turistico,#00B4EB
394,394,Zona T,CHAPINERO,4.666922,-74.054944,Atractivo Turistico,#00B4EB
395,395,Estadio Metropolitano de Techo,KENNEDY,4.623412,-74.135273,Atractivo Turistico,#00B4EB
396,396,Unidad Deportiva El Salitre,ENGATIVA,4.664746,-74.097288,Atractivo Turistico,#00B4EB
397,397,Museo de Arte Contemporáneo de Bogotá,ENGATIVA,4.698523,-74.090311,Atractivo Turistico,#00B4EB
398,398,Edificio World Service,SANTA FE,4.611607,-74.071379,Atractivo Turistico,#00B4EB
399,399,Talla en madera de la Iglesia Franciscana de la Tercera,SANTA FE,4.602698,-74.07285,Atractivo Turistico,#00B4EB
400,400,Iglesia Franciscana de la Tercera,SANTA FE,4.602847,-74.073056,Atractivo Turistico,#00B4EB
401,401,Mural Teogonía de los Dioses Chibchas,SANTA FE,4.612994,-74.070815,Atractivo Turistico,#00B4EB
402,402,Parque Metropolitano El Tunal,TUNJUELITO,4.571977,-74.134507,Atractivo Turistico,#00B4EB
403,403,Plaza Fundacional de Bosa,BOSA,4.609888,-74.184721,Atractivo Turistico,#00B4EB
404,404,Templo Doctrinero de San Bernardino de Bosa,BOSA,4.608994,-74.184138,Atractivo Turistico,#00B4EB
405,405,Vereda El Uval,USME,4.466647,-74.095538,Atractivo Turistico,#00B4EB
406,406,Edicifio de la Facultad de Artes ASAB de la Universidad Distrital Francisco José de Caldas,SANTA FE,4.604684,-74.078463,Atractivo Turistico,#00B4EB
407,407,Edificio Hotel Tequendama,SANTA FE,4.613222,-74.070736,Atractivo Turistico,#00B4EB
408,408,Capitolio Nacional,CANDELARIA,4.597197,-74.076529,Atractivo Turistico,#00B4EB
409,409,Biblioteca Pública El Tintal Manuel Zapata Olivella,KENNEDY,4.643049,-74.154675,Atractivo Turistico,#00B4EB
410,410,Parque Mundo Aventura,KENNEDY,4.622384,-74.135036,Atractivo Turistico,#00B4EB
411,411,Palacio de Nariño,CANDELARIA,4.595327,-74.077623,Atractivo Turistico,#00B4EB
412,412,Escultura Simón Bolívar,CANDELARIA,4.597936,-74.076111,Atractivo Turistico,#00B4EB
413,413,Museo Botero,CANDELARIA,4.596422,-74.073325,Atractivo Turistico,#00B4EB
414,414,Museo Casa de Moneda,CANDELARIA,4.59677,-74.073574,Atractivo Turistico,#00B4EB
415,415,Museo de Arte Miguel Urrutia,CANDELARIA,4.596522,-74.072964,Atractivo Turistico,#00B4EB
416,416,Custodia La Lechuga,CANDELARIA,4.596486,-74.072976,Atractivo Turistico,#00B4EB
417,417,Biblioteca Nacional de Colombia,SANTA FE,4.609532,-74.068652,Atractivo Turistico,#00B4EB
418,418,Edificio Academia Colombiana de la Lengua,CANDELARIA,4.601587,-74.0685,Atractivo Turistico,#00B4EB
419,419,Conjunto Escultórico 16 Torres,SANTA FE,4.618516,-74.059061,Atractivo Turistico,#00B4EB
420,420,Parque Metropolitano Timiza - Villa del Río,KENNEDY,4.609124,-74.154352,Atractivo Turistico,#00B4EB
421,421,Puente de San Antonio de la Zanja,FONTIBON,4.665718,-74.140646,Atractivo Turistico,#00B4EB
422,422,Monumento a Isabel La Católica y Cristóbal Colón,FONTIBON,4.687546,-74.128474,Atractivo Turistico,#00B4EB
423,423,Catedral Santiago Apóstol,FONTIBON,4.672558,-74.144115,Atractivo Turistico,#00B4EB
424,424,Maloka Museo Interactivo,FONTIBON,4.655647,-74.109273,Atractivo Turistico,#00B4EB
425,425,Escultura El Viajero,FONTIBON,4.692044,-74.133848,Atractivo Turistico,#00B4EB
426,426,Museo de Bogotá Sede Casa de los 7 Balcones,CANDELARIA,4.595427,-74.073058,Atractivo Turistico,#00B4EB
427,427,Museo de Bogotá Sede Casa Samano,CANDELARIA,4.595818,-74.073037,Atractivo Turistico,#00B4EB
428,428,Conjunto Escultórico Doble Victoria Alada,FONTIBON,4.692942,-74.135567,Atractivo Turistico,#00B4EB
429,429,Monumento La Ventana,FONTIBON,4.677246,-74.118837,Atractivo Turistico,#00B4EB
430,430,Escultura Longos,TEUSAQUILLO,4.64048,-74.094711,Atractivo Turistico,#00B4EB
431,431,Archivo General de la Nación,CANDELARIA,4.594078,-74.07685,Atractivo Turistico,#00B4EB
432,432,Escultura Horizontes,FONTIBON,4.693943,-74.136949,Atractivo Turistico,#00B4EB
433,433,Escultura Eclipse,TEUSAQUILLO,4.648611,-74.100171,Atractivo Turistico,#00B4EB
434,434,Escultura Intiwatana,FONTIBON,4.673153,-74.115976,Atractivo Turistico,#00B4EB
435,435,Monumento Pedazo de Río,FONTIBON,4.697162,-74.139429,Atractivo Turistico,#00B4EB
436,436,Monumento Oración al Proscrito,FONTIBON,4.697393,-74.139816,Atractivo Turistico,#00B4EB
437,437,Claustro de San Agustín,CANDELARIA,4.595374,-74.07847,Atractivo Turistico,#00B4EB
438,438,Observatorio Astronómico Nacional,CANDELARIA,4.596112,-74.077545,Atractivo Turistico,#00B4EB
439,439,Puente de Guadua Jenny Garzón,ENGATIVA,4.727672,-74.126255,Atractivo Turistico,#00B4EB
440,440,Plaza Fundacional de Fontibón,FONTIBON,4.673298,-74.144729,Atractivo Turistico,#00B4EB
441,441,Centro Cultural Gabriel García Márquez,CANDELARIA,4.597674,-74.073969,Atractivo Turistico,#00B4EB
442,442,Casa de la Cultura de Fontibón Cacique Hyntiba,FONTIBON,4.672972,-74.14525,Atractivo Turistico,#00B4EB
443,443,Museo Histórico de la Fiscalía General de la Nación,SANTA FE,4.607749,-74.075886,Atractivo Turistico,#00B4EB
444,444,Salitre Plaza Centro Comercial,FONTIBON,4.653391,-74.109935,Atractivo Turistico,#00B4EB
445,445,Parque Sauzalito,FONTIBON,4.653532,-74.112271,Atractivo Turistico,#00B4EB
446,446,Monumento Todas Las Banderas,KENNEDY,4.631138,-74.148297,Atractivo Turistico,#00B4EB
447,447,Museo del Saber en la Gestión de Riesgo de Desastres de Colombia,ENGATIVA,4.683398,-74.120454,Atractivo Turistico,#00B4EB
448,448,Titán Plaza Centro Comercial y Empresarial,ENGATIVA,4.694708,-74.086188,Atractivo Turistico,#00B4EB
449,449,Estación de la Sabana de Bogotá,LOS MARTIRES,4.607094,-74.083342,Atractivo Turistico,#00B4EB
450,450,Escultura Minerva,CANDELARIA,4.596736,-74.072786,Atractivo Turistico,#00B4EB
451,451,Casa Hacienda La Conejera,SUBA,4.768335,-74.080936,Atractivo Turistico,#00B4EB
452,452,Iglesia Nuestra Señora de los Ángeles La Porciúncula,CHAPINERO,4.657332,-74.058231,Atractivo Turistico,#00B4EB
453,453,Iglesia Nuestra Señora de Chiquinquirá,CHAPINERO,4.638414,-74.064954,Atractivo Turistico,#00B4EB
454,454,Casa Grau Museo,CHAPINERO,4.675176,-74.041655,Atractivo Turistico,#00B4EB
455,455,Museo de Historia de la Medicina Ricardo Rueda González,CHAPINERO,4.651676,-74.057599,Atractivo Turistico,#00B4EB
456,456,Granja Atahualpa,USME,4.467945,-74.116532,Atractivo Turistico,#00B4EB
457,457,Laguna Chinará,USME,4.4495,-74.0851,Atractivo Turistico,#00B4EB
458,458,Agroparque Los Soches,USME,4.473873,-74.087373,Atractivo Turistico,#00B4EB
459,459,Biblioteca Pública El Tunal Gabriel García Márquez,TUNJUELITO,4.571898,-74.129857,Atractivo Turistico,#00B4EB
460,460,Edificio del Concejo de Bogotá,TEUSAQUILLO,4.624928,-74.077749,Atractivo Turistico,#00B4EB
461,461,Plaza del Concejo de Bogotá Luis Carlos Sarmiento,TEUSAQUILLO,4.62485,-74.078319,Atractivo Turistico,#00B4EB
462,462,Cabildo Indígena MHUYSQA de Bosa,BOSA,4.617649,-74.204141,Atractivo Turistico,#00B4EB
463,463,Museo Histórico Mariano Ospina Pérez,TEUSAQUILLO,4.628153,-74.074837,Atractivo Turistico,#00B4EB
464,464,Park Way,TEUSAQUILLO,4.629459,-74.075201,Atractivo Turistico,#00B4EB
465,465,Museo de la Independencia Casa del Florero,CANDELARIA,4.59833,-74.075105,Atractivo Turistico,#00B4EB
466,466,Teatro Municipal Jorge Eliécer Gaitán,SANTA FE,4.608779,-74.070923,Atractivo Turistico,#00B4EB
467,467,Monumento a Sía la Diosa del Agua,KENNEDY,4.62984,-74.131435,Atractivo Turistico,#00B4EB
468,468,Monumento a las Banderas,KENNEDY,4.631138,-74.148297,Atractivo Turistico,#00B4EB
469,469,Zona Gastronómica La Macarena,SANTA FE,4.61379,-74.066977,Atractivo Turistico,#00B4EB
470,470,Rieles del Tranvía,SANTA FE,4.60151,-74.073377,Atractivo Turistico,#00B4EB
471,471,Puente de Boyacá,CANDELARIA,4.602766,-74.06723,Atractivo Turistico,#00B4EB
472,472,Plazoleta del Rosario,CANDELARIA,4.600704,-74.072923,Atractivo Turistico,#00B4EB
473,473,Plaza La Santamaría,SANTA FE,4.612915,-74.068133,Atractivo Turistico,#00B4EB
474,474,Escultura Pepe Cáceres,SANTA FE,4.61284,-74.068414,Atractivo Turistico,#00B4EB
475,475,Escultura César Rincón,SANTA FE,4.613193,-74.068513,Atractivo Turistico,#00B4EB
476,476,Pastelería Florida,CANDELARIA,4.607324,-74.070662,Atractivo Turistico,#00B4EB
477,477,Parque Nacional Enrique Olaya Herrera,SANTA FE,4.62351,-74.062214,Atractivo Turistico,#00B4EB
478,478,Parque de los Periodistas Gabriel García Márquez,SANTA FE,4.60125,-74.069444,Atractivo Turistico,#00B4EB
479,479,Pasaje La Macarena,SANTA FE,4.606871,-74.072312,Atractivo Turistico,#00B4EB
480,480,Estatua Antonio Nariño,CANDELARIA,4.596412,-74.076795,Atractivo Turistico,#00B4EB
481,481,Museo de Arte Moderno de Bogotá,SANTA FE,4.610256,-74.069261,Atractivo Turistico,#00B4EB
482,482,Escultura La Pola,CANDELARIA,4.601624,-74.067657,Atractivo Turistico,#00B4EB
483,483,Iglesia de San José,SANTA FE,4.604142,-74.078354,Atractivo Turistico,#00B4EB
484,484,Multiplaza Centro Comercial,FONTIBON,4.652384,-74.125994,Atractivo Turistico,#00B4EB
485,485,Iglesia Nuestra Señora de las Nieves,SANTA FE,4.60615,-74.070877,Atractivo Turistico,#00B4EB
486,486,Teatro El Parque,SANTA FE,4.622946,-74.063691,Atractivo Turistico,#00B4EB
487,487,Parque Zonal San Andrés,ENGATIVA,4.712602,-74.110833,Atractivo Turistico,#00B4EB
488,488,Capilla de La Bordadita,CANDELARIA,4.600023,-74.07327,Atractivo Turistico,#00B4EB
489,489,Museo de la Universidad del Rosario,CANDELARIA,4.600278,-74.073255,Atractivo Turistico,#00B4EB
490,490,Festival Internacional de Teatro Rosa,TEUSAQUILLO,4.648739,-74.066834,Atractivo Turistico,#00B4EB
491,491,Parque Central Bavaria,SANTA FE,4.616744,-74.069908,Atractivo Turistico,#00B4EB
492,492,Escultura Rufino José Cuervo,CANDELARIA,4.597124,-74.075297,Atractivo Turistico,#00B4EB
493,493,Edificio Hotel de la Ópera,CANDELARIA,4.596806,-74.074726,Atractivo Turistico,#00B4EB
494,494,Pasaje Rivas,CANDELARIA,4.599368,-74.078052,Atractivo Turistico,#00B4EB
495,495,Casa Museo Jorge Eliécer Gaitán,TEUSAQUILLO,4.630783,-74.069521,Atractivo Turistico,#00B4EB
496,496,Basílica de Nuestra Señora de Lourdes,CHAPINERO,4.649513,-74.062388,Atractivo Turistico,#00B4EB
497,497,Museo de Arte de la Universidad Nacional,TEUSAQUILLO,4.634515,-74.080833,Atractivo Turistico,#00B4EB
498,498,Casa Gómez Campuzano,CHAPINERO,4.663144,-74.051461,Atractivo Turistico,#00B4EB
499,499,Escultura Ricardo Palma,CANDELARIA,4.602308,-74.067253,Atractivo Turistico,#00B4EB
500,500,Escultura Camilo Torres,CANDELARIA,4.597182,-74.075777,Atractivo Turistico,#00B4EB
501,501,Colegio Mayor de San Bartolomé,CANDELARIA,4.596812,-74.075935,Atractivo Turistico,#00B4EB
502,502,Plazoleta del Chorro de Quevedo,CANDELARIA,4.597236,-74.06969,Atractivo Turistico,#00B4EB
503,503,Callejón del Embudo,CANDELARIA,4.597805,-74.069647,Atractivo Turistico,#00B4EB
504,504,Catedral Primada de Colombia,CANDELARIA,4.597765,-74.075012,Atractivo Turistico,#00B4EB
505,505,Jardín Botánico de Bogotá José Celestino Mutis,ENGATIVA,4.668051,-74.100069,Atractivo Turistico,#00B4EB
506,506,Cerro de Guadalupe,SANTA FE,4.592162,-74.056348,Atractivo Turistico,#00B4EB
507,507,Museo Nacional de Geografía y Cartografía,TEUSAQUILLO,4.639542,-74.079867,Atractivo Turistico,#00B4EB
508,508,Museo Geológico Nacional José Royo y Gómez,TEUSAQUILLO,4.640949,-74.080052,Atractivo Turistico,#00B4EB
509,509,Movistar Arena,TEUSAQUILLO,4.649133,-74.077522,Atractivo Turistico,#00B4EB
510,510,Museo de Suelos de Colombia,TEUSAQUILLO,4.639603,-74.079744,Atractivo Turistico,#00B4EB
511,511,Reserva El Delirio,SAN CRISTOBAL,4.560075,-74.062814,Atractivo Turistico,#00B4EB
512,512,Mercado de las Pulgas de Usaquén,USAQUEN,4.696272,-74.030751,Atractivo Turistico,#00B4EB
513,513,Parque Ecológico Distrital Humedal Santa María del Lago,ENGATIVA,4.69447,-74.094375,Atractivo Turistico,#00B4EB
514,514,Parque Ecológico Distrital Humedal Torca - GÃ¼aymaral,SUBA,4.79894,-74.040892,Atractivo Turistico,#00B4EB
515,515,Parque Ecológico Distrital Humedal Salitre,BARRIOS UNIDOS,4.66747,-74.088026,Atractivo Turistico,#00B4EB
516,516,Parque Ecológico Distrital Humedal Capellanía,FONTIBON,4.674708,-74.130509,Atractivo Turistico,#00B4EB
517,517,Biblioteca Auditorio Universidad Jorge Tadeo Lozano,SANTA FE,4.606236,-74.067392,Atractivo Turistico,#00B4EB
518,518,Reserva Forestal Protectora Bosque Oriental Bogotá,SANTA FE,4.612094,-74.037129,Atractivo Turistico,#00B4EB
519,519,Chorro de Padilla,CANDELARIA,4.601429,-74.059041,Atractivo Turistico,#00B4EB
520,520,Museo de Artes Visuales,SANTA FE,4.606016,-74.067152,Atractivo Turistico,#00B4EB
521,521,Edificio Guillermo Rueda Montaña de la Universidad de Bogotá Jorge Tadeo Lozano,SANTA FE,4.606796,-74.066967,Atractivo Turistico,#00B4EB
522,522,Parque Ecológico Distrital Humedal La Conejera,SUBA,4.760945,-74.102633,Atractivo Turistico,#00B4EB
523,523,Vereda La Requilina,USME,4.468696,-74.120375,Atractivo Turistico,#00B4EB
524,524,Palacio Arzobispal,CANDELARIA,4.5974,-74.075534,Atractivo Turistico,#00B4EB
525,525,Capilla del Sagrario,CANDELARIA,4.597578,-74.075332,Atractivo Turistico,#00B4EB
526,526,Parque Ecológico Distrital Humedal Jaboque,ENGATIVA,4.720823,-74.138104,Atractivo Turistico,#00B4EB
527,527,Parque Ecológico Distrital Humedal Meandro del Say,FONTIBON,4.674421,-74.164732,Atractivo Turistico,#00B4EB
528,528,Parque Ecológico Distrital Humedal El Tunjo,TUNJUELITO,4.570729,-74.140052,Atractivo Turistico,#00B4EB
529,529,Las Moyas,CHAPINERO,4.660757,-74.020832,Atractivo Turistico,#00B4EB
